7.1865878105,3.7770345211,2.4581787586,0.7597830296
3.7899427414,3.1791119576,2.1293697357,0.2601921856
3.9123466015,2.6662034988,1.8893239498,0.1416518539
2.7483539581,3.0387461185,0.9163194895,1.8573172092
